site_id,date,discharge_lag1,discharge_lag2,discharge_lag3,discharge_roll_mean_3,discharge_roll_mean_7,discharge_diff_1,month,threshold,discharge_next_day,target
01646500,2019-04-23,48300.0,48500.0,31400.0,44500.0,36385.71428571428,-11600.0,4,28540.000000000007,29000.0,1.0
01646500,2019-04-24,36700.0,48300.0,48500.0,38000.0,35371.42857142857,-7700.0,4,28540.000000000007,24500.0,0.0
01646500,2019-04-25,29000.0,36700.0,48300.0,30066.666666666668,34714.28571428572,-4500.0,4,28540.000000000007,22000.0,0.0
01646500,2019-04-26,24500.0,29000.0,36700.0,25166.666666666668,34342.857142857145,-2500.0,4,28540.000000000007,20400.0,0.0
01646500,2019-04-27,22000.0,24500.0,29000.0,22300.0,32771.42857142857,-1600.0,4,28540.000000000007,19100.0,0.0
01646500,2019-04-28,20400.0,22000.0,24500.0,20500.0,28571.428571428572,-1300.0,4,28540.000000000007,18800.0,0.0
01646500,2019-04-29,19100.0,20400.0,22000.0,19433.333333333332,24357.14285714286,-300.0,4,28540.000000000007,18600.0,0.0
01646500,2019-04-30,18800.0,19100.0,20400.0,18833.333333333332,21771.428571428572,-200.0,4,28540.000000000007,17100.0,0.0
01646500,2019-05-01,18600.0,18800.0,19100.0,18166.666666666668,20071.428571428572,-1500.0,5,28540.000000000007,16300.0,0.0
01646500,2019-05-02,17100.0,18600.0,18800.0,17333.333333333332,18900.0,-800.0,5,28540.000000000007,15300.0,0.0
01646500,2019-05-03,16300.0,17100.0,18600.0,16233.333333333334,17942.85714285714,-1000.0,5,28540.000000000007,16300.0,0.0
01646500,2019-05-04,15300.0,16300.0,17100.0,15966.666666666666,17357.14285714286,1000.0,5,28540.000000000007,29900.0,1.0
01646500,2019-05-05,16300.0,15300.0,16300.0,20500.0,18900.0,13600.0,5,28540.000000000007,64000.0,1.0
01646500,2019-05-06,29900.0,16300.0,15300.0,36733.333333333336,25357.14285714286,34100.0,5,28540.000000000007,67400.0,1.0
01646500,2019-05-07,64000.0,29900.0,16300.0,53766.666666666664,32328.571428571428,3400.0,5,28540.000000000007,44700.0,1.0
01646500,2019-05-08,67400.0,64000.0,29900.0,58700.0,36271.42857142857,-22700.0,5,28540.000000000007,33200.0,1.0
01646500,2019-05-09,44700.0,67400.0,64000.0,48433.333333333336,38685.71428571428,-11500.0,5,28540.000000000007,27000.0,0.0
01646500,2019-05-10,33200.0,44700.0,67400.0,34966.666666666664,40357.142857142855,-6200.0,5,28540.000000000007,28700.0,1.0
01646500,2019-05-11,27000.0,33200.0,44700.0,29633.333333333332,42128.57142857143,1700.0,5,28540.000000000007,24900.0,0.0
01646500,2019-05-12,28700.0,27000.0,33200.0,26866.666666666668,41414.28571428572,-3800.0,5,28540.000000000007,33800.0,1.0
01646500,2019-05-13,24900.0,28700.0,27000.0,29133.333333333332,37100.0,8900.0,5,28540.000000000007,49800.0,1.0
01646500,2019-05-14,33800.0,24900.0,28700.0,36166.666666666664,34585.71428571428,16000.0,5,28540.000000000007,49500.0,1.0
01646500,2019-05-15,49800.0,33800.0,24900.0,44366.666666666664,35271.42857142857,-300.0,5,28540.000000000007,42700.0,1.0
01646500,2019-05-16,49500.0,49800.0,33800.0,47333.333333333336,36628.57142857143,-6800.0,5,28540.000000000007,34400.0,1.0
01646500,2019-05-17,42700.0,49500.0,49800.0,42200.0,37685.71428571428,-8300.0,5,28540.000000000007,28100.0,0.0
01646500,2019-05-18,34400.0,42700.0,49500.0,35066.666666666664,37600.0,-6300.0,5,28540.000000000007,23300.0,0.0
01646500,2019-05-19,28100.0,34400.0,42700.0,28600.0,37371.42857142857,-4800.0,5,28540.000000000007,20200.0,0.0
01646500,2019-05-20,23300.0,28100.0,34400.0,23866.666666666668,35428.57142857143,-3100.0,5,28540.000000000007,20900.0,0.0
01646500,2019-05-21,20200.0,23300.0,28100.0,21466.666666666668,31300.0,700.0,5,28540.000000000007,17700.0,0.0
01646500,2019-05-22,20900.0,20200.0,23300.0,19600.0,26757.14285714286,-3200.0,5,28540.000000000007,16000.0,0.0
01646500,2019-05-23,17700.0,20900.0,20200.0,18200.0,22942.85714285714,-1700.0,5,28540.000000000007,14900.0,0.0
01646500,2019-05-24,16000.0,17700.0,20900.0,16200.0,20157.14285714286,-1100.0,5,28540.000000000007,12900.0,0.0
01646500,2019-05-25,14900.0,16000.0,17700.0,14600.0,17985.714285714286,-2000.0,5,28540.000000000007,11800.0,0.0
01646500,2019-05-26,12900.0,14900.0,16000.0,13200.0,16342.857142857143,-1100.0,5,28540.000000000007,11800.0,0.0
01646500,2019-05-27,11800.0,12900.0,14900.0,12166.666666666666,15142.857142857143,0.0,5,28540.000000000007,12800.0,0.0
01646500,2019-05-28,11800.0,11800.0,12900.0,12133.333333333334,13985.714285714286,1000.0,5,28540.000000000007,11600.0,0.0
01646500,2019-05-29,12800.0,11800.0,11800.0,12066.666666666666,13114.285714285714,-1200.0,5,28540.000000000007,10900.0,0.0
01646500,2019-05-30,11600.0,12800.0,11800.0,11766.666666666666,12385.714285714286,-700.0,5,28540.000000000007,11100.0,0.0
01646500,2019-05-31,10900.0,11600.0,12800.0,11200.0,11842.857142857143,200.0,5,28540.000000000007,10600.0,0.0
01646500,2019-06-01,11100.0,10900.0,11600.0,10866.666666666666,11514.285714285714,-500.0,6,28540.000000000007,9920.0,0.0
01646500,2019-06-02,10600.0,11100.0,10900.0,10540.0,11245.714285714286,-680.0,6,28540.000000000007,9880.0,0.0
01646500,2019-06-03,9920.0,10600.0,11100.0,10133.333333333334,10971.42857142857,-40.0,6,28540.000000000007,10200.0,0.0
01646500,2019-06-04,9880.0,9920.0,10600.0,10000.0,10600.0,320.0,6,28540.000000000007,9360.0,0.0
01646500,2019-06-05,10200.0,9880.0,9920.0,9813.333333333334,10280.0,-840.0,6,28540.000000000007,8510.0,0.0
01646500,2019-06-06,9360.0,10200.0,9880.0,9356.666666666666,9938.57142857143,-850.0,6,28540.000000000007,7790.0,0.0
01646500,2019-06-07,8510.0,9360.0,10200.0,8553.333333333334,9465.714285714286,-720.0,6,28540.000000000007,7230.0,0.0
01646500,2019-06-08,7790.0,8510.0,9360.0,7843.333333333333,8984.285714285714,-560.0,6,28540.000000000007,7120.0,0.0
01646500,2019-06-09,7230.0,7790.0,8510.0,7380.0,8584.285714285714,-110.0,6,28540.000000000007,7120.0,0.0
01646500,2019-06-10,7120.0,7230.0,7790.0,7156.666666666667,8190.0,0.0,6,28540.000000000007,6990.0,0.0
01646500,2019-06-11,7120.0,7120.0,7230.0,7076.666666666667,7731.428571428572,-130.0,6,28540.000000000007,6810.0,0.0
01646500,2019-06-12,6990.0,7120.0,7120.0,6973.333333333333,7367.142857142857,-180.0,6,28540.000000000007,8460.0,0.0
01646500,2019-06-13,6810.0,6990.0,7120.0,7420.0,7360.0,1650.0,6,28540.000000000007,10600.0,0.0
01646500,2019-06-14,8460.0,6810.0,6990.0,8623.333333333334,7761.428571428572,2140.0,6,28540.000000000007,9820.0,0.0
01646500,2019-06-15,10600.0,8460.0,6810.0,9626.666666666666,8131.428571428572,-780.0,6,28540.000000000007,7740.0,0.0
01646500,2019-06-16,9820.0,10600.0,8460.0,9386.666666666666,8220.0,-2080.0,6,28540.000000000007,6900.0,0.0
01646500,2019-06-17,7740.0,9820.0,10600.0,8153.333333333333,8188.571428571428,-840.0,6,28540.000000000007,6730.0,0.0
01646500,2019-06-18,6900.0,7740.0,9820.0,7123.333333333333,8151.428571428572,-170.0,6,28540.000000000007,6360.0,0.0
01646500,2019-06-19,6730.0,6900.0,7740.0,6663.333333333333,8087.142857142857,-370.0,6,28540.000000000007,6420.0,0.0
01646500,2019-06-20,6360.0,6730.0,6900.0,6503.333333333333,7795.714285714285,60.0,6,28540.000000000007,6220.0,0.0
01646500,2019-06-21,6420.0,6360.0,6730.0,6333.333333333333,7170.0,-200.0,6,28540.000000000007,5880.0,0.0
01646500,2019-06-22,6220.0,6420.0,6360.0,6173.333333333333,6607.142857142857,-340.0,6,28540.000000000007,7010.0,0.0
01646500,2019-06-23,5880.0,6220.0,6420.0,6370.0,6502.857142857143,1130.0,6,28540.000000000007,6220.0,0.0
01646500,2019-06-24,7010.0,5880.0,6220.0,6370.0,6405.714285714285,-790.0,6,28540.000000000007,5960.0,0.0
01646500,2019-06-25,6220.0,7010.0,5880.0,6396.666666666667,6295.714285714285,-260.0,6,28540.000000000007,5720.0,0.0
01646500,2019-06-26,5960.0,6220.0,7010.0,5966.666666666667,6204.285714285715,-240.0,6,28540.000000000007,5840.0,0.0
01646500,2019-06-27,5720.0,5960.0,6220.0,5840.0,6121.428571428572,120.0,6,28540.000000000007,6570.0,0.0
01646500,2019-06-28,5840.0,5720.0,5960.0,6043.333333333333,6171.428571428572,730.0,6,28540.000000000007,6220.0,0.0
01646500,2019-06-29,6570.0,5840.0,5720.0,6210.0,6220.0,-350.0,6,28540.000000000007,5970.0,0.0
01646500,2019-06-30,6220.0,6570.0,5840.0,6253.333333333333,6071.428571428572,-250.0,6,28540.000000000007,5580.0,0.0
01646500,2019-07-01,5970.0,6220.0,6570.0,5923.333333333333,5980.0,-390.0,7,28540.000000000007,5510.0,0.0
01646500,2019-07-02,5580.0,5970.0,6220.0,5686.666666666667,5915.714285714285,-70.0,7,28540.000000000007,8650.0,0.0
01646500,2019-07-03,5510.0,5580.0,5970.0,6580.0,6334.285714285715,3140.0,7,28540.000000000007,9820.0,0.0
01646500,2019-07-04,8650.0,5510.0,5580.0,7993.333333333333,6902.857142857143,1170.0,7,28540.000000000007,8580.0,0.0
01646500,2019-07-05,9820.0,8650.0,5510.0,9016.666666666666,7190.0,-1240.0,7,28540.000000000007,7050.0,0.0
01646500,2019-07-06,8580.0,9820.0,8650.0,8483.333333333334,7308.571428571428,-1530.0,7,28540.000000000007,8970.0,0.0
01646500,2019-07-07,7050.0,8580.0,9820.0,8200.0,7737.142857142857,1920.0,7,28540.000000000007,26400.0,0.0
01646500,2019-07-08,8970.0,7050.0,8580.0,14140.0,10711.42857142857,17430.0,7,28540.000000000007,24800.0,0.0
01646500,2019-07-09,26400.0,8970.0,7050.0,20056.666666666668,13467.142857142857,-1600.0,7,28540.000000000007,15300.0,0.0
01646500,2019-07-10,24800.0,26400.0,8970.0,22166.666666666668,14417.142857142857,-9500.0,7,28540.000000000007,12300.0,0.0
01646500,2019-07-11,15300.0,24800.0,26400.0,17466.666666666668,14771.42857142857,-3000.0,7,28540.000000000007,11100.0,0.0
01646500,2019-07-12,12300.0,15300.0,24800.0,12900.0,15131.42857142857,-1200.0,7,28540.000000000007,10100.0,0.0
01646500,2019-07-13,11100.0,12300.0,15300.0,11166.666666666666,15567.142857142857,-1000.0,7,28540.000000000007,9690.0,0.0
01646500,2019-07-14,10100.0,11100.0,12300.0,10296.666666666666,15670.0,-410.0,7,28540.000000000007,9120.0,0.0
01646500,2019-07-15,9690.0,10100.0,11100.0,9636.666666666666,13201.42857142857,-570.0,7,28540.000000000007,7710.0,0.0
01646500,2019-07-16,9120.0,9690.0,10100.0,8840.0,10760.0,-1410.0,7,28540.000000000007,6540.0,0.0
01646500,2019-07-17,7710.0,9120.0,9690.0,7790.0,9508.57142857143,-1170.0,7,28540.000000000007,6330.0,0.0
01646500,2019-07-18,6540.0,7710.0,9120.0,6860.0,8655.714285714286,-210.0,7,28540.000000000007,5760.0,0.0
01646500,2019-07-19,6330.0,6540.0,7710.0,6210.0,7892.857142857143,-570.0,7,28540.000000000007,5500.0,0.0
01646500,2019-07-20,5760.0,6330.0,6540.0,5863.333333333333,7235.714285714285,-260.0,7,28540.000000000007,5470.0,0.0
01646500,2019-07-21,5500.0,5760.0,6330.0,5576.666666666667,6632.857142857143,-30.0,7,28540.000000000007,5600.0,0.0
01646500,2019-07-22,5470.0,5500.0,5760.0,5523.333333333333,6130.0,130.0,7,28540.000000000007,7090.0,0.0
01646500,2019-07-23,5600.0,5470.0,5500.0,6053.333333333333,6041.428571428572,1490.0,7,28540.000000000007,11300.0,0.0
01646500,2019-07-24,7090.0,5600.0,5470.0,7996.666666666667,6721.428571428572,4210.0,7,28540.000000000007,7640.0,0.0
01646500,2019-07-25,11300.0,7090.0,5600.0,8676.666666666666,6908.571428571428,-3660.0,7,28540.000000000007,7250.0,0.0
01646500,2019-07-26,7640.0,11300.0,7090.0,8730.0,7121.428571428572,-390.0,7,28540.000000000007,7150.0,0.0
01646500,2019-07-27,7250.0,7640.0,11300.0,7346.666666666667,7357.142857142857,-100.0,7,28540.000000000007,5980.0,0.0
01646500,2019-07-28,7150.0,7250.0,7640.0,6793.333333333333,7430.0,-1170.0,7,28540.000000000007,5020.0,0.0
01646500,2019-07-29,5980.0,7150.0,7250.0,6050.0,7347.142857142857,-960.0,7,28540.000000000007,4540.0,0.0
01646500,2019-07-30,5020.0,5980.0,7150.0,5180.0,6982.857142857143,-480.0,7,28540.000000000007,4120.0,0.0
01646500,2019-07-31,4540.0,5020.0,5980.0,4560.0,5957.142857142857,-420.0,7,28540.000000000007,3980.0,0.0
01646500,2019-08-01,4120.0,4540.0,5020.0,4213.333333333333,5434.285714285715,-140.0,8,28540.000000000007,4070.0,0.0
01646500,2019-08-02,3980.0,4120.0,4540.0,4056.6666666666665,4980.0,90.0,8,28540.000000000007,3830.0,0.0
01646500,2019-08-03,4070.0,3980.0,4120.0,3960.0,4505.714285714285,-240.0,8,28540.000000000007,4680.0,0.0
01646500,2019-08-04,3830.0,4070.0,3980.0,4193.333333333333,4320.0,850.0,8,28540.000000000007,4360.0,0.0
01646500,2019-08-05,4680.0,3830.0,4070.0,4290.0,4225.714285714285,-320.0,8,28540.000000000007,5110.0,0.0
01646500,2019-08-06,4360.0,4680.0,3830.0,4716.666666666667,4307.142857142857,750.0,8,28540.000000000007,5850.0,0.0
01646500,2019-08-07,5110.0,4360.0,4680.0,5106.666666666667,4554.285714285715,740.0,8,28540.000000000007,5570.0,0.0
01646500,2019-08-08,5850.0,5110.0,4360.0,5510.0,4781.428571428572,-280.0,8,28540.000000000007,4080.0,0.0
01646500,2019-08-09,5570.0,5850.0,5110.0,5166.666666666667,4782.857142857143,-1490.0,8,28540.000000000007,3650.0,0.0
01646500,2019-08-10,4080.0,5570.0,5850.0,4433.333333333333,4757.142857142857,-430.0,8,28540.000000000007,3250.0,0.0
01646500,2019-08-11,3650.0,4080.0,5570.0,3660.0,4552.857142857143,-400.0,8,28540.000000000007,3030.0,0.0
01646500,2019-08-12,3250.0,3650.0,4080.0,3310.0,4362.857142857143,-220.0,8,28540.000000000007,2880.0,0.0
01646500,2019-08-13,3030.0,3250.0,3650.0,3053.3333333333335,4044.285714285714,-150.0,8,28540.000000000007,2880.0,0.0
01646500,2019-08-14,2880.0,3030.0,3250.0,2930.0,3620.0,0.0,8,28540.000000000007,3190.0,0.0
01646500,2019-08-15,2880.0,2880.0,3030.0,2983.3333333333335,3280.0,310.0,8,28540.000000000007,3980.0,0.0
01646500,2019-08-16,3190.0,2880.0,2880.0,3350.0,3265.714285714286,790.0,8,28540.000000000007,3560.0,0.0
01646500,2019-08-17,3980.0,3190.0,2880.0,3576.6666666666665,3252.8571428571427,-420.0,8,28540.000000000007,3400.0,0.0
01646500,2019-08-18,3560.0,3980.0,3190.0,3646.6666666666665,3274.285714285714,-160.0,8,28540.000000000007,3420.0,0.0
01646500,2019-08-19,3400.0,3560.0,3980.0,3460.0,3330.0,20.0,8,28540.000000000007,4140.0,0.0
01646500,2019-08-20,3420.0,3400.0,3560.0,3653.3333333333335,3510.0,720.0,8,28540.000000000007,3900.0,0.0
01646500,2019-08-21,4140.0,3420.0,3400.0,3820.0,3655.714285714286,-240.0,8,28540.000000000007,3510.0,0.0
01646500,2019-08-22,3900.0,4140.0,3420.0,3850.0,3701.4285714285716,-390.0,8,28540.000000000007,3440.0,0.0
01646500,2019-08-23,3510.0,3900.0,4140.0,3616.6666666666665,3624.285714285714,-70.0,8,28540.000000000007,3580.0,0.0
01646500,2019-08-24,3440.0,3510.0,3900.0,3510.0,3627.1428571428573,140.0,8,28540.000000000007,3690.0,0.0
01646500,2019-08-25,3580.0,3440.0,3510.0,3570.0,3668.5714285714284,110.0,8,28540.000000000007,3430.0,0.0
01646500,2019-08-26,3690.0,3580.0,3440.0,3566.6666666666665,3670.0,-260.0,8,28540.000000000007,3060.0,0.0
01646500,2019-08-27,3430.0,3690.0,3580.0,3393.3333333333335,3515.714285714286,-370.0,8,28540.000000000007,3380.0,0.0
01646500,2019-08-28,3060.0,3430.0,3690.0,3290.0,3441.4285714285716,320.0,8,28540.000000000007,4020.0,0.0
01646500,2019-08-29,3380.0,3060.0,3430.0,3486.6666666666665,3514.285714285714,640.0,8,28540.000000000007,3390.0,0.0
01646500,2019-08-30,4020.0,3380.0,3060.0,3596.6666666666665,3507.1428571428573,-630.0,8,28540.000000000007,3010.0,0.0
01646500,2019-08-31,3390.0,4020.0,3380.0,3473.3333333333335,3425.714285714286,-380.0,8,28540.000000000007,2660.0,0.0
01646500,2019-09-01,3010.0,3390.0,4020.0,3020.0,3278.5714285714284,-350.0,9,28540.000000000007,2550.0,0.0
01646500,2019-09-02,2660.0,3010.0,3390.0,2740.0,3152.8571428571427,-110.0,9,28540.000000000007,2520.0,0.0
01646500,2019-09-03,2550.0,2660.0,3010.0,2576.6666666666665,3075.714285714286,-30.0,9,28540.000000000007,2570.0,0.0
01646500,2019-09-04,2520.0,2550.0,2660.0,2546.6666666666665,2960.0,50.0,9,28540.000000000007,2810.0,0.0
01646500,2019-09-05,2570.0,2520.0,2550.0,2633.3333333333335,2787.1428571428573,240.0,9,28540.000000000007,2850.0,0.0
01646500,2019-09-06,2810.0,2570.0,2520.0,2743.3333333333335,2710.0,40.0,9,28540.000000000007,2540.0,0.0
01646500,2019-09-07,2850.0,2810.0,2570.0,2733.3333333333335,2642.8571428571427,-310.0,9,28540.000000000007,2350.0,0.0
01646500,2019-09-08,2540.0,2850.0,2810.0,2580.0,2598.5714285714284,-190.0,9,28540.000000000007,2190.0,0.0
01646500,2019-09-09,2350.0,2540.0,2850.0,2360.0,2547.1428571428573,-160.0,9,28540.000000000007,2080.0,0.0
01646500,2019-09-10,2190.0,2350.0,2540.0,2206.6666666666665,2484.285714285714,-110.0,9,28540.000000000007,2030.0,0.0
01646500,2019-09-11,2080.0,2190.0,2350.0,2100.0,2407.1428571428573,-50.0,9,28540.000000000007,1980.0,0.0
01646500,2019-09-12,2030.0,2080.0,2190.0,2030.0,2288.5714285714284,-50.0,9,28540.000000000007,1940.0,0.0
01646500,2019-09-13,1980.0,2030.0,2080.0,1983.3333333333333,2158.5714285714284,-40.0,9,28540.000000000007,2010.0,0.0
01646500,2019-09-14,1940.0,1980.0,2030.0,1976.6666666666667,2082.8571428571427,70.0,9,28540.000000000007,2050.0,0.0
01646500,2019-09-15,2010.0,1940.0,1980.0,2000.0,2040.0,40.0,9,28540.000000000007,1910.0,0.0
01646500,2019-09-16,2050.0,2010.0,1940.0,1990.0,2000.0,-140.0,9,28540.000000000007,1790.0,0.0
01646500,2019-09-17,1910.0,2050.0,2010.0,1916.6666666666667,1958.5714285714287,-120.0,9,28540.000000000007,1890.0,0.0
01646500,2019-09-18,1790.0,1910.0,2050.0,1863.3333333333333,1938.5714285714287,100.0,9,28540.000000000007,2080.0,0.0
01646500,2019-09-19,1890.0,1790.0,1910.0,1920.0,1952.857142857143,190.0,9,28540.000000000007,2180.0,0.0
01646500,2019-09-20,2080.0,1890.0,1790.0,2050.0,1987.142857142857,100.0,9,28540.000000000007,1810.0,0.0
01646500,2019-09-21,2180.0,2080.0,1890.0,2023.3333333333333,1958.5714285714287,-370.0,9,28540.000000000007,1740.0,0.0
01646500,2019-09-22,1810.0,2180.0,2080.0,1910.0,1914.2857142857142,-70.0,9,28540.000000000007,1610.0,0.0
01646500,2019-09-23,1740.0,1810.0,2180.0,1720.0,1871.4285714285713,-130.0,9,28540.000000000007,1640.0,0.0
01646500,2019-09-24,1610.0,1740.0,1810.0,1663.3333333333333,1850.0,30.0,9,28540.000000000007,1650.0,0.0
01646500,2019-09-25,1640.0,1610.0,1740.0,1633.3333333333333,1815.7142857142858,10.0,9,28540.000000000007,1660.0,0.0
01646500,2019-09-26,1650.0,1640.0,1610.0,1650.0,1755.7142857142858,10.0,9,28540.000000000007,1610.0,0.0
01646500,2019-09-27,1660.0,1650.0,1640.0,1640.0,1674.2857142857142,-50.0,9,28540.000000000007,1570.0,0.0
01646500,2019-09-28,1610.0,1660.0,1650.0,1613.3333333333333,1640.0,-40.0,9,28540.000000000007,1550.0,0.0
01646500,2019-09-29,1570.0,1610.0,1660.0,1576.6666666666667,1612.857142857143,-20.0,9,28540.000000000007,1510.0,0.0
01646500,2019-09-30,1550.0,1570.0,1610.0,1543.3333333333333,1598.5714285714287,-40.0,9,28540.000000000007,1730.0,0.0
01646500,2019-10-01,1510.0,1550.0,1570.0,1596.6666666666667,1611.4285714285713,220.0,10,28540.000000000007,1690.0,0.0
01646500,2019-10-02,1730.0,1510.0,1550.0,1643.3333333333333,1617.142857142857,-40.0,10,28540.000000000007,1850.0,0.0
01646500,2019-10-03,1690.0,1730.0,1510.0,1756.6666666666667,1644.2857142857142,160.0,10,28540.000000000007,1930.0,0.0
01646500,2019-10-04,1850.0,1690.0,1730.0,1823.3333333333333,1690.0,80.0,10,28540.000000000007,1660.0,0.0
01646500,2019-10-05,1930.0,1850.0,1690.0,1813.3333333333333,1702.857142857143,-270.0,10,28540.000000000007,1660.0,0.0
01646500,2019-10-06,1660.0,1930.0,1850.0,1750.0,1718.5714285714287,0.0,10,28540.000000000007,1640.0,0.0
01646500,2019-10-07,1660.0,1660.0,1930.0,1653.3333333333333,1737.142857142857,-20.0,10,28540.000000000007,1670.0,0.0
01646500,2019-10-08,1640.0,1660.0,1660.0,1656.6666666666667,1728.5714285714287,30.0,10,28540.000000000007,1800.0,0.0
01646500,2019-10-09,1670.0,1640.0,1660.0,1703.3333333333333,1744.2857142857142,130.0,10,28540.000000000007,1960.0,0.0
01646500,2019-10-10,1800.0,1670.0,1640.0,1810.0,1760.0,160.0,10,28540.000000000007,2030.0,0.0
01646500,2019-10-11,1960.0,1800.0,1670.0,1930.0,1774.2857142857142,70.0,10,28540.000000000007,1930.0,0.0
01646500,2019-10-12,2030.0,1960.0,1800.0,1973.3333333333333,1812.857142857143,-100.0,10,28540.000000000007,1940.0,0.0
01646500,2019-10-13,1930.0,2030.0,1960.0,1966.6666666666667,1852.857142857143,10.0,10,28540.000000000007,1850.0,0.0
01646500,2019-10-14,1940.0,1930.0,2030.0,1906.6666666666667,1882.857142857143,-90.0,10,28540.000000000007,1920.0,0.0
01646500,2019-10-15,1850.0,1940.0,1930.0,1903.3333333333333,1918.5714285714287,70.0,10,28540.000000000007,2400.0,0.0
01646500,2019-10-16,1920.0,1850.0,1940.0,2056.6666666666665,2004.2857142857142,480.0,10,28540.000000000007,2750.0,0.0
01646500,2019-10-17,2400.0,1920.0,1850.0,2356.6666666666665,2117.1428571428573,350.0,10,28540.000000000007,2280.0,0.0
01646500,2019-10-18,2750.0,2400.0,1920.0,2476.6666666666665,2152.8571428571427,-470.0,10,28540.000000000007,2200.0,0.0
01646500,2019-10-19,2280.0,2750.0,2400.0,2410.0,2191.4285714285716,-80.0,10,28540.000000000007,2750.0,0.0
01646500,2019-10-20,2200.0,2280.0,2750.0,2410.0,2307.1428571428573,550.0,10,28540.000000000007,2860.0,0.0
01646500,2019-10-21,2750.0,2200.0,2280.0,2603.3333333333335,2451.4285714285716,110.0,10,28540.000000000007,2480.0,0.0
01646500,2019-10-22,2860.0,2750.0,2200.0,2696.6666666666665,2531.4285714285716,-380.0,10,28540.000000000007,2720.0,0.0
01646500,2019-10-23,2480.0,2860.0,2750.0,2686.6666666666665,2577.1428571428573,240.0,10,28540.000000000007,2540.0,0.0
01646500,2019-10-24,2720.0,2480.0,2860.0,2580.0,2547.1428571428573,-180.0,10,28540.000000000007,2910.0,0.0
01646500,2019-10-25,2540.0,2720.0,2480.0,2723.3333333333335,2637.1428571428573,370.0,10,28540.000000000007,2920.0,0.0
01646500,2019-10-26,2910.0,2540.0,2720.0,2790.0,2740.0,10.0,10,28540.000000000007,4000.0,0.0
01646500,2019-10-27,2920.0,2910.0,2540.0,3276.6666666666665,2918.5714285714284,1080.0,10,28540.000000000007,4970.0,0.0
01646500,2019-10-28,4000.0,2920.0,2910.0,3963.3333333333335,3220.0,970.0,10,28540.000000000007,5370.0,0.0
01646500,2019-10-29,4970.0,4000.0,2920.0,4780.0,3632.8571428571427,400.0,10,28540.000000000007,4260.0,0.0
01646500,2019-10-30,5370.0,4970.0,4000.0,4866.666666666667,3852.8571428571427,-1110.0,10,28540.000000000007,4680.0,0.0
01646500,2019-10-31,4260.0,5370.0,4970.0,4770.0,4158.571428571428,420.0,10,28540.000000000007,17500.0,0.0
01646500,2019-11-01,4680.0,4260.0,5370.0,8813.333333333334,6242.857142857143,12820.0,11,28540.000000000007,15900.0,0.0
01646500,2019-11-02,17500.0,4680.0,4260.0,12693.333333333334,8097.142857142857,-1600.0,11,28540.000000000007,9630.0,0.0
01646500,2019-11-03,15900.0,17500.0,4680.0,14343.333333333334,8901.42857142857,-6270.0,11,28540.000000000007,8920.0,0.0
01646500,2019-11-04,9630.0,15900.0,17500.0,11483.333333333334,9465.714285714286,-710.0,11,28540.000000000007,8050.0,0.0
01646500,2019-11-05,8920.0,9630.0,15900.0,8866.666666666666,9848.57142857143,-870.0,11,28540.000000000007,6230.0,0.0
01646500,2019-11-06,8050.0,8920.0,9630.0,7733.333333333333,10130.0,-1820.0,11,28540.000000000007,5170.0,0.0
01646500,2019-11-07,6230.0,8050.0,8920.0,6483.333333333333,10200.0,-1060.0,11,28540.000000000007,4490.0,0.0
01646500,2019-11-08,5170.0,6230.0,8050.0,5296.666666666667,8341.42857142857,-680.0,11,28540.000000000007,4040.0,0.0
01646500,2019-11-09,4490.0,5170.0,6230.0,4566.666666666667,6647.142857142857,-450.0,11,28540.000000000007,3690.0,0.0
01646500,2019-11-10,4040.0,4490.0,5170.0,4073.3333333333335,5798.571428571428,-350.0,11,28540.000000000007,3410.0,0.0
01646500,2019-11-11,3690.0,4040.0,4490.0,3713.3333333333335,5011.428571428572,-280.0,11,28540.000000000007,3340.0,0.0
01646500,2019-11-12,3410.0,3690.0,4040.0,3480.0,4338.571428571428,-70.0,11,28540.000000000007,3150.0,0.0
01646500,2019-11-13,3340.0,3410.0,3690.0,3300.0,3898.5714285714284,-190.0,11,28540.000000000007,3030.0,0.0
01646500,2019-11-14,3150.0,3340.0,3410.0,3173.3333333333335,3592.8571428571427,-120.0,11,28540.000000000007,2920.0,0.0
01646500,2019-11-15,3030.0,3150.0,3340.0,3033.3333333333335,3368.5714285714284,-110.0,11,28540.000000000007,2890.0,0.0
01646500,2019-11-16,2920.0,3030.0,3150.0,2946.6666666666665,3204.285714285714,-30.0,11,28540.000000000007,2740.0,0.0
01646500,2019-11-17,2890.0,2920.0,3030.0,2850.0,3068.5714285714284,-150.0,11,28540.000000000007,2570.0,0.0
01646500,2019-11-18,2740.0,2890.0,2920.0,2733.3333333333335,2948.5714285714284,-170.0,11,28540.000000000007,2640.0,0.0
01646500,2019-11-19,2570.0,2740.0,2890.0,2650.0,2848.5714285714284,70.0,11,28540.000000000007,2630.0,0.0
01646500,2019-11-20,2640.0,2570.0,2740.0,2613.3333333333335,2774.285714285714,-10.0,11,28540.000000000007,2540.0,0.0
01646500,2019-11-21,2630.0,2640.0,2570.0,2603.3333333333335,2704.285714285714,-90.0,11,28540.000000000007,2560.0,0.0
01646500,2019-11-22,2540.0,2630.0,2640.0,2576.6666666666665,2652.8571428571427,20.0,11,28540.000000000007,2580.0,0.0
